rat,rsrp,rsrq,snr,pci,deltaTcpKernelLossRate,deltaDnsRttAvg,deltaTcpKernelRttAvg,dlRateBps,ulRateBps,retans,totalretrans,unacked,retransmit,lostCount,avgRttVar,minRtt,avgRtt,isVedioDataStall,isVideoFront
20.0,-86.0,-11.0,26.0,0.0,1.0,-1.0,-1.0,96.0,5.0,0.0,0.0,1.0,0.0,0.0,57248.0,12406.0,102035.0,1.0,0.0
20.0,-86.0,-11.0,26.0,0.0,0.0,-1.0,-1.0,69.0,4.0,0.0,0.0,0.0,0.0,0.0,59838.0,12406.0,105787.0,1.0,0.0
20.0,-86.0,-11.0,26.0,0.0,0.0,-1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50679.0,12406.0,85462.0,1.0,0.0
20.0,-86.0,-11.0,26.0,0.0,0.0,0.0,0.0,68.0,17.0,0.0,0.0,0.0,0.0,0.0,49855.0,12406.0,84785.0,1.0,0.0
20.0,-86.0,-11.0,26.0,0.0,0.0,39.0,2.0,134.0,5.0,0.0,0.0,0.0,0.0,0.0,33560.0,12406.0,65497.0,1.0,0.0
20.0,-86.0,-11.0,26.0,0.0,0.0,-1.0,0.0,204.0,7.0,0.0,0.0,0.0,0.0,0.0,34152.0,12406.0,65595.0,1.0,0.0
20.0,-86.0,-11.0,26.0,0.0,0.0,-1.0,11.0,95.0,6.0,0.0,0.0,0.0,0.0,0.0,26577.0,12406.0,54126.0,1.0,0.0
20.0,-86.0,-11.0,26.0,1.0,0.0,-1.0,-1.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,26525.0,12406.0,54338.0,1.0,0.0
13.0,-98.0,-8.0,18.0,1.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26922.0,12406.0,55066.0,1.0,0.0
13.0,-98.0,-8.0,18.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27159.0,12406.0,54198.0,1.0,0.0
13.0,-98.0,-8.0,18.0,1.0,29.0,-1.0,-1.0,0.0,2.0,2.0,5.0,7.0,3.0,7.0,27159.0,12406.0,54198.0,1.0,0.0
13.0,-98.0,-8.0,18.0,0.0,0.0,-1.0,-1.0,0.0,1.0,1.0,6.0,10.0,4.0,7.0,42398.0,12406.0,69271.0,1.0,0.0
13.0,-98.0,-8.0,18.0,0.0,-28.0,6008.0,-1.0,0.0,2.0,2.0,4.0,12.0,6.0,9.0,75069.0,12406.0,86312.0,1.0,0.0
13.0,-98.0,-8.0,18.0,0.0,-42.0,-1.0,2.0,0.0,2.0,1.0,16.0,9.0,1.0,1.0,87028.0,20396.0,95783.0,1.0,0.0
13.0,-82.0,-7.0,30.0,0.0,56.0,2059.0,-8.0,1.0,11.0,7.0,14.0,26.0,6.0,18.0,110288.0,28573.0,104334.0,1.0,1.0
13.0,-82.0,-7.0,30.0,0.0,24.0,6008.0,17.0,39.0,8.0,7.0,17.0,30.0,14.0,24.0,111104.0,28573.0,121876.0,1.0,0.0
13.0,-82.0,-7.0,30.0,0.0,-22.0,4104.0,3.0,4.0,6.0,11.0,18.0,35.0,22.0,28.0,126078.0,-1.0,132905.0,1.0,0.0
13.0,-82.0,-7.0,30.0,0.0,26.0,3121.0,-1.0,3.0,11.0,15.0,25.0,41.0,29.0,36.0,129928.0,28573.0,180172.0,1.0,0.0
13.0,-82.0,-7.0,30.0,0.0,-9.0,6007.0,-8.0,2.0,5.0,20.0,21.0,48.0,42.0,38.0,140937.0,-1.0,121067.0,1.0,0.0
13.0,-82.0,-7.0,30.0,0.0,-2.0,3239.0,-10.0,115.0,13.0,12.0,11.0,32.0,36.0,31.0,140133.0,12406.0,217734.0,1.0,0.0
13.0,-98.0,-13.0,26.0,1.0,-7.0,-1.0,-3.0,173.0,8.0,18.0,23.0,32.0,32.0,23.0,218126.0,28573.0,170212.0,1.0,0.0
13.0,-98.0,-13.0,26.0,0.0,5.0,2886.0,-8.0,86.0,21.0,4.0,6.0,31.0,13.0,8.0,283931.0,12406.0,355663.0,1.0,0.0
13.0,-98.0,-13.0,26.0,0.0,12.0,-1.0,-26.0,68.0,19.0,1.0,3.0,8.0,3.0,2.0,326988.0,12406.0,434485.0,1.0,0.0
20.0,-88.0,-11.0,22.0,1.0,0.0,-1.0,4.0,296.0,19.0,0.0,0.0,0.0,0.0,0.0,360118.0,12406.0,426389.0,1.0,0.0
20.0,-88.0,-11.0,22.0,0.0,0.0,-1.0,11.0,1566.0,22.0,0.0,0.0,0.0,0.0,0.0,361037.0,12406.0,415066.0,1.0,0.0
20.0,-91.0,-11.0,23.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361037.0,12406.0,415066.0,1.0,0.0
20.0,-91.0,-11.0,23.0,0.0,0.0,-1.0,-14.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,403634.0,19808.0,444079.0,1.0,0.0
20.0,-97.0,-11.0,12.0,1.0,0.0,-1.0,-38.0,120.0,9.0,0.0,7.0,9.0,0.0,0.0,321125.0,55.0,636266.0,1.0,1.0
20.0,-97.0,-11.0,12.0,1.0,0.0,2.0,-1.0,23.0,6.0,0.0,3.0,5.0,0.0,0.0,320210.0,55.0,635044.0,1.0,1.0
20.0,-97.0,-11.0,12.0,0.0,0.0,-1.0,-1.0,17.0,4.0,0.0,6.0,1.0,0.0,0.0,328703.0,55.0,635354.0,1.0,0.0
20.0,-106.0,-13.0,0.0,0.0,1.0,120.0,-33.0,85.0,3.0,1.0,4.0,1.0,1.0,1.0,312669.0,55.0,601976.0,1.0,0.0
20.0,-106.0,-13.0,0.0,0.0,1.0,1.0,6.0,48.0,4.0,0.0,1.0,2.0,0.0,0.0,311612.0,55.0,595953.0,1.0,0.0
20.0,-106.0,-13.0,0.0,1.0,0.0,0.0,-1.0,17.0,2.0,0.0,1.0,0.0,0.0,0.0,320932.0,55.0,626726.0,1.0,0.0
20.0,-101.0,-11.0,10.0,1.0,0.0,-1.0,-1.0,77.0,2.0,0.0,0.0,0.0,0.0,0.0,321840.0,55.0,616473.0,1.0,0.0
20.0,-101.0,-11.0,10.0,1.0,0.0,-1.0,-12.0,44.0,2.0,0.0,0.0,2.0,0.0,0.0,209596.0,55.0,403030.0,1.0,0.0
20.0,-93.0,-11.0,7.0,1.0,0.0,-1.0,-1.0,546.0,13.0,0.0,1.0,0.0,0.0,0.0,209472.0,55.0,403085.0,1.0,0.0
20.0,-93.0,-11.0,7.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209472.0,55.0,403085.0,1.0,0.0
20.0,-93.0,-11.0,7.0,1.0,0.0,-1.0,2.0,168.0,2.0,0.0,1.0,5.0,0.0,0.0,209613.0,55.0,400599.0,1.0,0.0
20.0,-93.0,-11.0,7.0,0.0,0.0,-1.0,7.0,9.0,1.0,0.0,10.0,1.0,0.0,0.0,221066.0,-1.0,376650.0,1.0,0.0
20.0,-93.0,-11.0,7.0,1.0,0.0,-1.0,-15.0,12.0,3.0,0.0,0.0,1.0,0.0,0.0,209067.0,49338.0,361189.0,1.0,0.0
20.0,-93.0,-11.0,7.0,0.0,0.0,-1.0,29.0,102.0,15.0,0.0,2.0,4.0,0.0,0.0,211974.0,55.0,390845.0,1.0,0.0
20.0,-93.0,-11.0,7.0,1.0,0.0,-1.0,-1.0,118.0,3.0,0.0,7.0,0.0,0.0,0.0,228394.0,55.0,401405.0,1.0,0.0
20.0,-84.0,-11.0,16.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,228394.0,55.0,401405.0,1.0,0.0
20.0,-84.0,-11.0,16.0,0.0,0.0,-1.0,-8.0,93.0,3.0,0.0,3.0,0.0,0.0,0.0,214973.0,55.0,385380.0,1.0,0.0
20.0,-86.0,-11.0,11.0,1.0,0.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216742.0,55.0,382181.0,1.0,0.0
20.0,-86.0,-11.0,11.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216522.0,55.0,378515.0,1.0,0.0
20.0,-86.0,-11.0,11.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,216082.0,55.0,381546.0,1.0,0.0
20.0,-86.0,-11.0,11.0,1.0,0.0,-1.0,-1.0,5.0,5.0,0.0,14.0,0.0,0.0,0.0,264678.0,55.0,401093.0,1.0,0.0
20.0,-100.0,-12.0,2.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262721.0,55.0,397766.0,1.0,0.0
20.0,-100.0,-12.0,2.0,0.0,1.0,0.0,-1.0,16.0,3.0,1.0,9.0,17.0,1.0,1.0,263672.0,55.0,390784.0,1.0,0.0
20.0,-100.0,-12.0,2.0,1.0,0.0,36.0,-46.0,903.0,19.0,0.0,23.0,0.0,0.0,0.0,374396.0,55.0,436929.0,1.0,0.0
20.0,-100.0,-12.0,2.0,0.0,0.0,-1.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,375783.0,55.0,426357.0,1.0,0.0
20.0,-81.0,-11.0,17.0,0.0,0.0,47.0,-1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,165917.0,55.0,285026.0,1.0,0.0
20.0,-81.0,-11.0,17.0,1.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,165917.0,55.0,285026.0,1.0,0.0
20.0,-81.0,-11.0,17.0,0.0,0.0,41.0,-1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,165089.0,55.0,283006.0,1.0,0.0
20.0,-81.0,-11.0,17.0,1.0,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,164676.0,55.0,281374.0,1.0,0.0
20.0,-89.0,-11.0,15.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164168.0,55.0,279864.0,1.0,0.0
20.0,-89.0,-11.0,15.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164168.0,55.0,279864.0,1.0,0.0
20.0,-80.0,-11.0,20.0,0.0,0.0,273.0,-14.0,22.0,4.0,1.0,2.0,1.0,1.0,1.0,135076.0,25.0,317293.0,1.0,1.0
20.0,-94.0,-11.0,16.0,0.0,-1.0,0.0,-8.0,36.0,2.0,0.0,0.0,0.0,0.0,0.0,132950.0,25.0,334434.0,1.0,1.0
20.0,-94.0,-11.0,16.0,0.0,0.0,762.0,21.0,38.0,3.0,0.0,0.0,2.0,0.0,0.0,155509.0,25.0,377538.0,0.0,0.0
20.0,-94.0,-11.0,16.0,0.0,0.0,-1.0,26.0,129.0,11.0,0.0,1.0,3.0,0.0,0.0,148176.0,25.0,350725.0,1.0,1.0
20.0,-94.0,-11.0,16.0,0.0,0.0,3517.0,1.0,307.0,19.0,0.0,0.0,3.0,0.0,0.0,148625.0,25.0,359488.0,1.0,1.0
20.0,-94.0,-11.0,16.0,0.0,0.0,361.0,35.0,71.0,5.0,0.0,0.0,0.0,0.0,0.0,163100.0,25.0,394803.0,1.0,1.0
20.0,-94.0,-11.0,16.0,0.0,0.0,405.0,15.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,148779.0,25.0,378810.0,1.0,1.0
20.0,-94.0,-11.0,16.0,0.0,0.0,-1.0,-1.0,247.0,8.0,0.0,0.0,2.0,0.0,0.0,147872.0,25.0,379278.0,1.0,1.0
20.0,-94.0,-11.0,16.0,0.0,0.0,440.0,11.0,268.0,16.0,0.0,0.0,1.0,0.0,0.0,152822.0,25.0,390511.0,1.0,1.0
20.0,-94.0,-11.0,16.0,1.0,0.0,-1.0,-1.0,54.0,3.0,0.0,0.0,2.0,0.0,0.0,148717.0,25.0,390631.0,1.0,1.0
20.0,-94.0,-11.0,16.0,0.0,0.0,-1.0,-1.0,237.0,8.0,0.0,0.0,0.0,0.0,0.0,148890.0,25.0,391955.0,1.0,1.0
20.0,-94.0,-11.0,16.0,0.0,0.0,-1.0,3.0,160.0,6.0,0.0,0.0,0.0,0.0,0.0,144323.0,25.0,388831.0,0.0,1.0
20.0,-94.0,-11.0,16.0,0.0,0.0,-1.0,-1.0,114.0,3.0,0.0,1.0,0.0,0.0,0.0,150731.0,25.0,392943.0,0.0,1.0
20.0,-94.0,-11.0,16.0,1.0,0.0,492.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150731.0,25.0,392943.0,1.0,1.0
20.0,-94.0,-11.0,16.0,0.0,-1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,149281.0,25.0,389322.0,1.0,1.0
13.0,-92.0,-14.0,2.0,1.0,0.0,0.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,148033.0,25.0,379725.0,1.0,1.0
13.0,-92.0,-14.0,2.0,0.0,0.0,-1.0,-1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,149887.0,25.0,369135.0,1.0,1.0
13.0,-92.0,-14.0,2.0,0.0,0.0,-1.0,-1.0,107.0,8.0,0.0,1.0,1.0,0.0,0.0,119814.0,25.0,312750.0,1.0,1.0
13.0,-92.0,-14.0,2.0,1.0,0.0,-1.0,7.0,57.0,5.0,0.0,5.0,5.0,0.0,0.0,107880.0,25.0,291700.0,1.0,0.0
13.0,-92.0,-14.0,2.0,1.0,100.0,-1.0,6.0,72.0,5.0,2.0,3.0,6.0,2.0,2.0,110165.0,25.0,278870.0,1.0,0.0
13.0,-92.0,-14.0,2.0,1.0,4.0,1.0,-15.0,122.0,6.0,3.0,9.0,4.0,5.0,3.0,117934.0,25.0,263376.0,1.0,0.0
13.0,-84.0,-12.0,7.0,0.0,2.0,-1.0,-15.0,38.0,2.0,2.0,2.0,3.0,4.0,2.0,110165.0,25.0,278870.0,1.0,0.0
13.0,-84.0,-12.0,7.0,0.0,0.0,-1.0,9.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,100626.0,25.0,260388.0,1.0,0.0
13.0,-105.0,-20.0,1.0,1.0,45.0,-1.0,-15.0,0.0,6.0,3.0,6.0,18.0,8.0,16.0,118197.0,25.0,229753.0,1.0,0.0
20.0,-82.0,-11.0,3.0,1.0,-11.0,10780.0,257.0,171.0,20.0,0.0,4.0,18.0,0.0,0.0,361187.0,25.0,487598.0,1.0,0.0
20.0,-82.0,-11.0,3.0,0.0,0.0,33.0,-35.0,168.0,9.0,0.0,4.0,16.0,0.0,0.0,299746.0,25.0,416327.0,1.0,1.0
20.0,-82.0,-11.0,3.0,0.0,0.0,-1.0,-19.0,111.0,5.0,0.0,3.0,19.0,0.0,0.0,299858.0,25.0,396800.0,1.0,0.0
20.0,-82.0,-11.0,3.0,0.0,0.0,269.0,0.0,50.0,5.0,0.0,2.0,17.0,0.0,0.0,281115.0,25.0,399785.0,1.0,0.0
20.0,-82.0,-11.0,3.0,1.0,38.0,-1.0,-34.0,68.0,5.0,2.0,6.0,20.0,0.0,15.0,293929.0,25.0,330974.0,1.0,0.0
20.0,-93.0,-12.0,3.0,1.0,-9.0,795.0,-58.0,519.0,19.0,0.0,16.0,1.0,0.0,0.0,209740.0,25.0,272017.0,1.0,0.0
20.0,-93.0,-12.0,3.0,1.0,0.0,-1.0,-1.0,404.0,8.0,0.0,0.0,0.0,0.0,0.0,209679.0,25.0,269927.0,1.0,0.0
20.0,-82.0,-11.0,32.0,0.0,0.0,-1.0,0.0,156.0,6.0,0.0,0.0,0.0,0.0,0.0,43898.0,65.0,75570.0,1.0,0.0
20.0,-82.0,-11.0,32.0,0.0,0.0,-1.0,-1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,43898.0,65.0,75570.0,1.0,0.0
20.0,-82.0,-11.0,32.0,0.0,0.0,-1.0,0.0,84.0,5.0,0.0,0.0,0.0,0.0,0.0,43833.0,65.0,75359.0,1.0,0.0
20.0,-82.0,-11.0,32.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43833.0,65.0,75359.0,1.0,0.0
20.0,-82.0,-11.0,32.0,0.0,0.0,-1.0,0.0,275.0,3.0,0.0,0.0,0.0,0.0,0.0,44517.0,65.0,74503.0,1.0,0.0
20.0,-82.0,-11.0,32.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44517.0,65.0,74503.0,1.0,0.0
20.0,-82.0,-11.0,32.0,0.0,0.0,43.0,-1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,45021.0,65.0,75117.0,1.0,0.0
20.0,-82.0,-11.0,32.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45347.0,65.0,75753.0,1.0,0.0
13.0,-82.0,-12.0,-2.0,1.0,0.0,-1.0,-17.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,32642.0,65.0,58742.0,1.0,1.0
13.0,-82.0,-12.0,-2.0,0.0,0.0,-1.0,-9.0,286.0,17.0,0.0,5.0,0.0,0.0,0.0,39730.0,65.0,68544.0,1.0,1.0
13.0,-82.0,-12.0,-2.0,0.0,0.0,-1.0,-1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,40970.0,65.0,70785.0,1.0,0.0
13.0,-82.0,-12.0,-2.0,0.0,0.0,301.0,-2.0,26.0,4.0,0.0,3.0,0.0,0.0,0.0,48869.0,65.0,76380.0,1.0,0.0
13.0,-82.0,-12.0,-2.0,0.0,-1800.0,-1.0,-6.0,0.0,8.0,8.0,20.0,19.0,15.0,18.0,69672.0,12410.0,69841.0,1.0,0.0
13.0,-82.0,-12.0,-2.0,0.0,-3.0,1.0,16.0,0.0,2.0,4.0,4.0,19.0,19.0,19.0,58635.0,12410.0,53390.0,1.0,0.0
13.0,-82.0,-12.0,-2.0,0.0,-50.0,-1.0,0.0,0.0,1.0,0.0,0.0,20.0,21.0,20.0,61479.0,12410.0,53211.0,1.0,0.0
13.0,-82.0,-12.0,-2.0,0.0,24.0,0.0,-2.0,0.0,3.0,12.0,16.0,29.0,36.0,28.0,89856.0,12410.0,44656.0,1.0,1.0
13.0,-82.0,-12.0,-2.0,0.0,-13.0,24.0,-116.0,35.0,31.0,1.0,23.0,2.0,1.0,2.0,263151.0,65.0,277134.0,1.0,0.0
13.0,-91.0,-8.0,12.0,0.0,2.0,-1.0,-5.0,146.0,7.0,0.0,0.0,0.0,0.0,0.0,256497.0,65.0,272040.0,1.0,0.0
13.0,-91.0,-8.0,12.0,0.0,0.0,1.0,-11.0,349468.0,58277.0,1.0,1.0,13.0,1.0,1.0,262016.0,12410.0,260287.0,1.0,0.0
13.0,-80.0,-6.0,17.0,1.0,51.0,-1.0,3.0,349468.0,58277.0,6.0,18.0,23.0,12.0,18.0,271686.0,-1.0,257212.0,1.0,0.0
13.0,-80.0,-6.0,17.0,0.0,-14.0,1729.0,-1.0,11.0,23.0,1.0,22.0,2.0,0.0,1.0,292427.0,65.0,323961.0,1.0,0.0
13.0,-80.0,-6.0,17.0,0.0,2.0,2.0,1.0,135.0,15.0,0.0,3.0,0.0,0.0,0.0,277134.0,65.0,325842.0,1.0,0.0
20.0,-80.0,-11.0,23.0,1.0,0.0,76.0,-6.0,655.0,15.0,1.0,6.0,1.0,2.0,1.0,244945.0,65.0,291873.0,1.0,1.0
20.0,-80.0,-11.0,23.0,0.0,0.0,9.0,22.0,203.0,9.0,0.0,0.0,0.0,0.0,0.0,250502.0,65.0,269535.0,1.0,1.0
20.0,-80.0,-11.0,23.0,0.0,0.0,-1.0,-1.0,290.0,16.0,0.0,0.0,0.0,0.0,0.0,250502.0,65.0,269535.0,1.0,1.0
20.0,-80.0,-11.0,23.0,0.0,0.0,42.0,-6.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,227838.0,65.0,244130.0,1.0,0.0
20.0,-80.0,-11.0,23.0,0.0,0.0,-1.0,-3.0,260.0,12.0,0.0,0.0,0.0,0.0,0.0,236029.0,65.0,250888.0,1.0,0.0
20.0,-80.0,-11.0,23.0,0.0,0.0,-1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233030.0,65.0,237746.0,1.0,0.0
20.0,-80.0,-11.0,23.0,0.0,0.0,-1.0,-3.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,239063.0,65.0,240883.0,1.0,0.0
20.0,-80.0,-11.0,23.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239063.0,65.0,240883.0,1.0,0.0
20.0,-80.0,-11.0,23.0,0.0,0.0,-1.0,3.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,238051.0,65.0,237726.0,1.0,0.0
13.0,-76.0,-10.0,10.0,0.0,-25.0,4113.0,-6.0,4.0,4.0,1.0,3.0,8.0,4.0,2.0,162257.0,88.0,185440.0,1.0,1.0
13.0,-92.0,-5.0,26.0,0.0,-7.0,1.0,19.0,0.0,1.0,0.0,3.0,6.0,0.0,0.0,223645.0,83.0,205024.0,1.0,1.0
13.0,-92.0,-5.0,26.0,0.0,4.0,0.0,-1.0,32.0,2.0,2.0,5.0,7.0,4.0,2.0,223646.0,88.0,205025.0,1.0,1.0
13.0,-92.0,-5.0,26.0,0.0,1.0,3003.0,-3.0,46.0,2.0,1.0,10.0,8.0,3.0,1.0,293797.0,38.0,230910.0,0.0,1.0
13.0,-92.0,-5.0,26.0,1.0,-25.0,6005.0,-6.0,2.0,2.0,2.0,4.0,8.0,2.0,2.0,263299.0,88.0,210963.0,0.0,1.0
13.0,-83.0,-5.0,20.0,0.0,-1.0,6005.0,-7.0,0.0,1.0,6.0,6.0,12.0,7.0,6.0,261328.0,-1.0,179708.0,0.0,1.0
13.0,-83.0,-5.0,20.0,1.0,-10.0,7207.0,4.0,0.0,3.0,4.0,14.0,19.0,7.0,4.0,259625.0,-1.0,149735.0,0.0,1.0
13.0,-83.0,-5.0,20.0,1.0,-1.0,2630.0,-12.0,1.0,8.0,1.0,10.0,16.0,1.0,11.0,265413.0,-1.0,174676.0,0.0,1.0
13.0,-83.0,-5.0,20.0,0.0,2.0,1700.0,117.0,14.0,7.0,1.0,3.0,14.0,1.0,12.0,284905.0,88.0,410471.0,0.0,1.0
13.0,-83.0,-5.0,20.0,0.0,21.0,763.0,-1.0,15.0,6.0,4.0,10.0,7.0,0.0,7.0,286335.0,38.0,495492.0,0.0,1.0
13.0,-83.0,-5.0,20.0,0.0,0.0,-1.0,-1.0,9.0,2.0,1.0,1.0,7.0,1.0,7.0,286335.0,38.0,495492.0,0.0,1.0
13.0,-83.0,-5.0,20.0,0.0,0.0,-1.0,-12.0,12.0,1.0,1.0,1.0,15.0,1.0,7.0,295509.0,38.0,508167.0,0.0,1.0
20.0,-108.0,-11.0,9.0,1.0,-14.0,2485.0,67.0,5.0,3.0,6.0,13.0,11.0,5.0,6.0,468349.0,38.0,575661.0,0.0,1.0
13.0,-73.0,-5.0,14.0,1.0,-33.0,345.0,-53.0,9.0,4.0,0.0,3.0,7.0,0.0,0.0,384341.0,88.0,415361.0,0.0,1.0
13.0,-73.0,-5.0,14.0,0.0,54.0,-1.0,-1.0,26.0,6.0,6.0,13.0,14.0,8.0,6.0,414479.0,88.0,434765.0,1.0,1.0
13.0,-73.0,-5.0,14.0,1.0,0.0,604.0,-91.0,149.0,10.0,3.0,6.0,8.0,3.0,4.0,470692.0,88.0,616891.0,1.0,1.0
13.0,-73.0,-5.0,14.0,0.0,1.0,0.0,-8.0,45.0,4.0,0.0,2.0,4.0,0.0,0.0,555911.0,38.0,661832.0,1.0,1.0
13.0,-73.0,-5.0,14.0,0.0,0.0,129.0,-1.0,63.0,6.0,0.0,5.0,2.0,0.0,0.0,549696.0,88.0,730656.0,1.0,1.0
13.0,-73.0,-5.0,14.0,1.0,1.0,-1.0,21.0,30.0,3.0,1.0,3.0,4.0,1.0,1.0,536366.0,38.0,774449.0,1.0,1.0
13.0,-73.0,-5.0,14.0,0.0,0.0,1506.0,-1.0,220.0,8.0,0.0,3.0,3.0,0.0,0.0,533281.0,38.0,744167.0,1.0,1.0
13.0,-73.0,-5.0,14.0,1.0,0.0,43.0,-43.0,299.0,11.0,0.0,4.0,0.0,0.0,0.0,447575.0,38.0,612745.0,1.0,1.0
13.0,-73.0,-5.0,14.0,0.0,0.0,-1.0,115.0,256.0,13.0,0.0,0.0,0.0,0.0,0.0,268031.0,38.0,381969.0,1.0,1.0
13.0,-73.0,-5.0,14.0,0.0,0.0,42.0,-1.0,67.0,2.0,0.0,0.0,0.0,0.0,0.0,267555.0,38.0,381543.0,1.0,1.0
13.0,-73.0,-5.0,14.0,0.0,0.0,-1.0,-1.0,133.0,5.0,0.0,1.0,0.0,0.0,0.0,268308.0,38.0,382244.0,1.0,1.0
13.0,-73.0,-5.0,14.0,0.0,0.0,-1.0,60.0,66.0,2.0,0.0,1.0,0.0,0.0,0.0,257804.0,38.0,321827.0,1.0,1.0
13.0,-73.0,-5.0,14.0,0.0,0.0,-1.0,-18.0,67.0,2.0,0.0,0.0,0.0,0.0,0.0,245315.0,38.0,303602.0,1.0,1.0
13.0,-73.0,-5.0,14.0,0.0,0.0,56.0,-1.0,136.0,5.0,0.0,0.0,0.0,0.0,0.0,235370.0,38.0,284342.0,1.0,1.0
13.0,-73.0,-5.0,14.0,0.0,0.0,49.0,-11.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,224712.0,38.0,272582.0,1.0,1.0
13.0,-73.0,-5.0,14.0,0.0,0.0,1.0,-1.0,62.0,3.0,0.0,0.0,3.0,0.0,0.0,228944.0,88.0,259163.0,1.0,1.0
13.0,-73.0,-5.0,14.0,0.0,0.0,-1.0,-5.0,192.0,6.0,0.0,2.0,0.0,0.0,0.0,213438.0,38.0,253898.0,1.0,1.0
13.0,-73.0,-5.0,14.0,0.0,0.0,395.0,-1.0,6.0,28.0,0.0,0.0,0.0,0.0,0.0,213438.0,38.0,253898.0,1.0,1.0
13.0,-73.0,-5.0,14.0,0.0,0.0,-1.0,-1.0,133.0,5.0,0.0,1.0,0.0,0.0,0.0,268308.0,38.0,382244.0,1.0,1.0
13.0,-73.0,-5.0,14.0,0.0,0.0,-1.0,60.0,66.0,2.0,0.0,1.0,0.0,0.0,0.0,257804.0,38.0,321827.0,1.0,1.0
13.0,-73.0,-5.0,14.0,0.0,0.0,-1.0,-18.0,67.0,2.0,0.0,0.0,0.0,0.0,0.0,245315.0,38.0,303602.0,1.0,1.0
13.0,-73.0,-5.0,14.0,0.0,0.0,56.0,-1.0,136.0,5.0,0.0,0.0,0.0,0.0,0.0,235370.0,38.0,284342.0,1.0,1.0
13.0,-73.0,-5.0,14.0,0.0,0.0,49.0,-11.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,224712.0,38.0,272582.0,1.0,1.0
13.0,-73.0,-5.0,14.0,0.0,0.0,1.0,-1.0,62.0,3.0,0.0,0.0,3.0,0.0,0.0,228944.0,88.0,259163.0,1.0,1.0
13.0,-73.0,-5.0,14.0,0.0,0.0,-1.0,-5.0,192.0,6.0,0.0,2.0,0.0,0.0,0.0,213438.0,38.0,253898.0,1.0,1.0
13.0,-73.0,-5.0,14.0,0.0,0.0,395.0,-1.0,6.0,28.0,0.0,0.0,0.0,0.0,0.0,213438.0,38.0,253898.0,1.0,1.0
13.0,-73.0,-5.0,14.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213438.0,38.0,253898.0,1.0,1.0
13.0,-73.0,-5.0,14.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201935.0,38.0,235679.0,1.0,1.0
